CarID,ModelID,Engine_Size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName
C14304,8,3.0,Petrol,2012,30142,68828,Smith LLC
C14305,6,2.0,Diesel,2018,15285,40244,Macdonald Inc
C14312,2,3.0,Petrol,2010,75785,22252,"Black, Black and Bishop"
C14315,4,1.4,Petrol,2001,112618,3809,Brown Group
C14321,12,1.0,Petrol,2008,31864,10222,"Carlson, Whitaker and Barrett"
C14322,14,2.0,Petrol,1996,164223,3279,Mclean-Miller
C14327,3,2.0,Petrol,2012,47875,23702,Johnson-Turner
C14336,5,1.6,Petrol,2005,133045,6583,Warner-Payne
C14338,4,1.0,Petrol,1986,214023,509,"Carlson, Whitaker and Barrett"
C14340,1,5.0,Petrol,2001,189786,11059,Smith LLC
C14342,10,1.8,Hybrid,2016,29490,36971,"Wagner, Cobb and Jenkins"
C14344,5,2.0,Petrol,2012,72485,18320,Collins and Sons
C14349,4,1.0,Hybrid,2007,124954,5244,"Carlson, Whitaker and Barrett"
C14351,5,2.0,Petrol,2018,32083,35215,Johnson-Wilkinson
C14355,4,1.2,Petrol,1997,231079,995,"Wagner, Cobb and Jenkins"
C14356,3,3.0,Petrol,2014,41903,34401,Macdonald Inc
C14357,10,1.4,Hybrid,2013,55706,22781,Nelson-Miller
C14360,15,1.0,Petrol,1999,69519,3931,Brewer-Sosa
C14362,15,1.0,Petrol,1996,205736,1095,Warner-Payne
C14363,5,2.0,Petrol,2003,57462,11097,Villa and Sons
C14364,11,2.2,Hybrid,2007,55719,22498,Smith Ltd
C14366,11,1.8,Petrol,1997,223426,2312,Gonzales-Morales
C14367,15,1.6,Petrol,2015,50015,16387,Aguilar LLC
C14382,14,1.4,Petrol,2007,145344,6675,Johnson-Wilkinson
C14385,10,1.4,Hybrid,1995,210518,2045,Nelson-Miller
C14399,6,2.0,Diesel,2015,73835,23069,Collins and Sons
C14400,6,2.0,Diesel,1999,143269,4730,Smith LLC
C14401,5,2.0,Petrol,1991,269907,872,Richard-George
C14402,15,2.0,Petrol,2004,101692,6192,Adams-Kelly
C14403,4,1.4,Hybrid,2016,19370,22925,"Simmons, Fields and Wolf"
C14404,14,1.4,Petrol,2009,67881,13547,"Proctor, Villarreal and Hurley"
C14410,15,2.0,Petrol,2013,67609,14320,Gonzales-Morales
C14412,13,1.2,Petrol,1990,16500,3866,Wilson and Sons
C14418,10,1.0,Hybrid,1989,253547,783,Aguilar LLC
C14422,4,1.2,Petrol,2017,22575,18575,Brown Inc
C14425,9,4.0,Petrol,2016,60932,57694,Sandoval Group
C14428,5,1.4,Petrol,2007,104400,8763,Smith-Houston
C14431,6,2.0,Diesel,1997,155666,3741,Johnson-Turner
C14432,15,1.4,Petrol,2013,53638,13114,Richard-George
C14442,6,2.0,Petrol,2009,50308,17161,Hancock PLC
C14444,3,3.0,Petrol,2013,40239,32506,Schroeder and Sons
C14447,13,1.2,Petrol,1996,86511,3724,Macdonald Inc
C14450,2,2.0,Diesel,1997,169173,3908,Cruz-Castro
C14459,4,1.0,Hybrid,2004,156806,3324,Wilcox LLC
C14460,13,1.4,Petrol,1994,140587,2339,Richard-George
C14463,5,2.0,Hybrid,2011,69673,20957,"Wagner, Cobb and Jenkins"
C14464,14,1.4,Diesel,2011,55934,17566,Warner-Payne
C14468,5,2.0,Petrol,2018,28791,35888,"Carlson, Whitaker and Barrett"
C14472,6,1.4,Hybrid,2005,107014,8944,"Brooks, Thomas and Davis"
C14474,12,1.2,Hybrid,1993,288144,623,Nelson-Miller
C14475,10,1.8,Hybrid,1990,315772,624,"Brooks, Thomas and Davis"
C14476,13,2.0,Petrol,2005,177462,4286,Miller-Hoover
C14479,15,2.0,Petrol,1999,147790,3102,Hancock PLC
C14487,10,1.4,Hybrid,2005,119456,8529,Peterson-Ewing
C14488,3,2.2,Petrol,1991,255843,1151,"Black, Black and Bishop"
C14489,6,1.4,Diesel,2003,145880,5059,Mclean-Miller
C14493,14,1.8,Diesel,2000,189246,3445,Vasquez-Murphy
C14494,14,1.4,Diesel,2004,95125,8439,"Kramer, Alvarez and Davis"
C14495,8,2.2,Petrol,1995,301019,2096,Collins and Sons
C14496,4,1.4,Petrol,2007,171382,3543,"Carlson, Whitaker and Barrett"
C14500,3,2.0,Petrol,2014,63047,24595,"Davis, Guerrero and Vasquez"
C14501,14,1.6,Diesel,1992,240338,1206,"Wagner, Cobb and Jenkins"
C14502,12,1.0,Hybrid,1990,148494,1620,Perez Group
C14505,5,2.0,Diesel,1992,248207,1198,Brewer-Sosa
C14506,3,3.0,Petrol,2015,32009,38988,"Carlson, Whitaker and Barrett"
C14510,11,1.8,Petrol,2018,36382,39751,"Proctor, Villarreal and Hurley"
C14512,4,1.0,Petrol,2015,46827,12874,Brown Group
C14514,9,2.6,Petrol,2007,76478,23019,Smith LLC
C14515,6,1.4,Diesel,1993,69453,4585,"Black, Black and Bishop"
C14519,5,2.0,Diesel,2015,48549,27428,Perez Group
C14521,12,1.2,Petrol,1985,239410,480,Collins and Sons
C14522,4,1.4,Petrol,2002,87047,4908,"Brooks, Thomas and Davis"
C14523,13,1.6,Petrol,1992,240616,919,Wilson and Sons
C14525,4,1.0,Petrol,2013,48275,11167,"Black, Black and Bishop"
C14527,6,2.0,Hybrid,1989,153636,2550,Vasquez-Murphy
C14529,3,2.4,Petrol,1998,33571,11125,"Brooks, Thomas and Davis"
C14533,10,1.8,Hybrid,1999,141987,5429,Villa and Sons
C14540,14,1.4,Diesel,1998,201450,2389,"Proctor, Villarreal and Hurley"
C14541,1,4.4,Petrol,2016,48439,82475,Collins and Sons
C14544,5,1.8,Petrol,1995,163626,2794,"Perez, Gordon and Thomas"
C14546,5,1.8,Petrol,1997,195617,2427,Nelson-Miller
C14553,14,2.0,Diesel,2017,10169,40873,"Hawkins, Stark and Campos"
C14555,13,1.2,Diesel,1992,124150,2266,Johnson-Turner
C14556,11,1.8,Hybrid,2022,3264,74705,Smith LLC
C14559,14,2.0,Petrol,1990,176022,1989,Perez Group
C14564,10,1.4,Hybrid,2010,92985,14489,Day LLC
C14565,5,1.6,Petrol,2003,133980,5719,"Kramer, Alvarez and Davis"
C14566,13,1.6,Diesel,1999,135732,3810,Day LLC
C14573,15,1.4,Petrol,1995,154407,1883,Wilson and Sons
C14576,6,2.0,Hybrid,2007,72156,15643,Johnson-Turner
C14577,15,1.2,Petrol,2006,111917,5078,Brown Inc
C14578,6,2.0,Diesel,1993,292886,835,"Carlson, Whitaker and Barrett"
C14580,15,1.6,Petrol,2011,78446,10418,Collins and Sons
C14581,11,2.0,Petrol,1994,138999,4114,Little-Mcconnell
C14585,13,2.0,Petrol,1989,183500,1400,Mclean-Miller
C14586,14,1.4,Diesel,2007,81596,11343,Aguilar LLC
C14590,13,1.6,Diesel,1990,146610,1915,"Carlson, Whitaker and Barrett"
C14596,11,2.0,Hybrid,1994,154991,4335,"Simmons, Fields and Wolf"
C14598,14,1.8,Petrol,1993,127371,3434,Guzman-Logan
C14599,10,1.8,Hybrid,1990,131903,3229,Wilson and Sons
C14604,5,1.0,Petrol,1991,179780,1391,"Kramer, Alvarez and Davis"
C14607,14,1.4,Petrol,2006,126292,7266,"Simmons, Fields and Wolf"
C14609,14,2.0,Diesel,1999,163665,4226,Day LLC
C14612,5,1.8,Petrol,2009,64624,14993,Miller-Hoover
C14615,4,1.4,Diesel,2021,10628,29342,Richard-George
C14618,4,1.2,Petrol,1990,155763,1203,Guzman-Logan
C14626,1,4.4,Petrol,1999,163026,11409,Warner-Payne
C14632,2,2.4,Diesel,2004,118168,10305,"Davis, Guerrero and Vasquez"
C14633,15,1.0,Petrol,2009,45072,8953,Johnson and Sons
C14644,1,4.0,Petrol,2006,132428,22252,Nelson-Miller
C14645,14,1.8,Petrol,2015,47828,26058,Schroeder and Sons
C14647,10,1.4,Hybrid,2017,39606,32848,Aguilar LLC
C14654,11,2.4,Hybrid,2000,157229,6954,"Davis, Guerrero and Vasquez"
C14658,2,2.4,Diesel,1998,183732,4042,Anderson-Rivas
C14659,14,1.8,Diesel,1995,181526,2638,Cruz-Castro
C14665,5,1.4,Petrol,2015,60262,20294,Anderson-Rivas
C14669,15,2.0,Petrol,2014,55805,16527,Carr-Shaw
C14674,9,3.5,Petrol,2020,23108,88520,Nelson-Miller
C14683,3,2.2,Petrol,2017,55773,33018,Brewer-Sosa
C14687,13,2.0,Petrol,1993,146249,2499,"Carlson, Whitaker and Barrett"
C14696,13,1.8,Hybrid,2022,6170,50668,Ingram-Mitchell
C14698,15,1.0,Petrol,2010,102273,6504,Brown Inc
C14701,7,2.4,Petrol,2013,53994,32305,"Black, Black and Bishop"
C14702,10,1.4,Hybrid,1998,190908,2970,Ingram-Mitchell
C14705,1,4.0,Petrol,2022,4302,150558,Sandoval Group
C14708,10,1.8,Hybrid,2007,108300,12024,Johnson and Sons
C14710,13,2.0,Petrol,2010,68124,13866,Warner-Payne
C14711,11,2.2,Petrol,1993,129277,4360,"Hawkins, Stark and Campos"
C14712,15,1.0,Petrol,2008,67989,7237,Johnson-Turner
C14713,15,1.6,Petrol,2015,35831,17857,Johnson-Turner
C14721,12,1.0,Hybrid,2016,46622,19146,Smith Ltd
C14730,6,1.6,Hybrid,2004,49291,13282,Ingram-Mitchell
C14732,11,1.8,Hybrid,1998,79160,9562,Anderson-Rivas
C14737,7,4.0,Petrol,2014,61727,42425,Allen-Jones
C14738,5,1.6,Petrol,1996,226676,1622,Johnson-Turner
C14741,15,1.4,Petrol,2003,153989,3221,Perez Group
C14742,6,1.4,Diesel,1995,165437,2525,"Black, Black and Bishop"
C14748,13,1.4,Hybrid,2017,61942,23120,Richard-George
C14749,11,2.2,Hybrid,1989,140697,3660,Adams-Kelly
C14750,5,2.0,Diesel,2007,68107,14192,Sandoval Group
C14751,13,1.8,Diesel,2005,115494,7057,Smith LLC
C14758,14,2.0,Diesel,1990,181130,1999,Ingram-Mitchell
C14760,5,2.0,Petrol,2018,42157,33177,"Brooks, Thomas and Davis"
C14762,13,1.2,Diesel,1999,116600,3830,Hancock PLC
C14764,6,1.8,Diesel,2005,143469,6684,Aguilar LLC
C14765,13,1.2,Diesel,2015,52300,17433,Cruz-Castro
C14766,4,1.4,Petrol,2007,117280,5485,Aguilar LLC
C14767,10,1.8,Hybrid,2018,34557,41022,Carr-Shaw
C14769,3,2.4,Petrol,1989,257888,1032,Brown Group
C14770,12,1.0,Hybrid,2002,118815,4562,"Simmons, Fields and Wolf"
C14774,5,2.0,Petrol,1999,198961,2838,Hancock PLC
C14775,3,2.0,Petrol,2009,57882,18221,"Simmons, Fields and Wolf"
C14783,4,1.0,Petrol,2013,74716,9406,Richard-George
C14785,4,1.2,Petrol,2009,102632,6477,Ingram-Mitchell
C14787,14,1.8,Diesel,2010,87016,15125,Johnson-Wilkinson
C14789,4,1.2,Diesel,1996,93134,3063,Johnson-Turner
C14792,14,2.0,Diesel,2006,54945,15139,"Black, Black and Bishop"
C14795,6,2.0,Diesel,2003,98398,8722,Brown Group
C14803,5,1.6,Diesel,2000,168944,3692,Aguilar LLC
C14804,13,1.4,Diesel,2019,22452,29338,Warner-Payne
C14805,6,1.6,Petrol,2008,154808,6682,Gonzales-Morales
C14807,4,1.2,Petrol,1996,160507,1726,Lucas PLC
C14816,5,1.4,Diesel,1992,125745,2878,Johnson-Turner
C14826,15,1.0,Diesel,2012,75586,9427,Aguilar LLC
C14829,3,2.2,Petrol,1988,187180,1749,Carr-Shaw
C14830,1,5.0,Petrol,2018,38343,106806,Turner-Walton
C14832,12,1.0,Petrol,2014,72966,11781,Smith LLC
C14833,5,1.6,Diesel,2012,46846,20297,Little-Mcconnell
C14836,5,1.6,Diesel,2017,26775,31895,"Perez, Gordon and Thomas"
C14837,11,1.8,Hybrid,2000,68359,11754,Smith Ltd
C14841,12,1.4,Petrol,2011,93540,9889,Brown Group
C14846,15,1.4,Petrol,2002,58255,6116,"Wagner, Cobb and Jenkins"
C14849,12,1.2,Petrol,1986,232349,547,Ingram-Mitchell
C14852,11,2.4,Hybrid,1996,126795,6805,Johnson and Sons
C14855,5,1.8,Petrol,2016,43983,27242,Gonzales-Morales
C14857,14,1.4,Petrol,2008,77476,11880,Perez Group
C14858,13,2.0,Petrol,2018,39779,28269,Sandoval Group
C14859,6,1.4,Diesel,2004,111886,7058,Adams-Kelly
C14862,1,5.0,Petrol,1997,159285,10981,Wilcox LLC
C14866,10,1.8,Hybrid,2006,81990,13599,Wilcox LLC
C14872,8,2.2,Petrol,2020,6061,114563,Mclean-Miller
C14873,4,1.4,Petrol,2013,53571,12783,Guzman-Logan
C14875,12,1.2,Petrol,1995,165337,1796,Day LLC
C14876,11,1.8,Hybrid,1998,53482,11327,Adams-Kelly
C14881,6,1.4,Diesel,2014,16895,25566,Wilcox LLC
C14882,12,1.2,Hybrid,2002,125335,4752,Johnson-Wilkinson
C14884,5,1.0,Diesel,2014,69205,15887,"Perez, Gordon and Thomas"
C14886,2,3.0,Diesel,2003,91992,13084,Schroeder and Sons
C14887,4,1.2,Petrol,1999,228557,1163,Villa and Sons
C14890,5,2.0,Diesel,2005,138656,7391,Johnson-Turner
C14895,5,1.4,Petrol,2019,13730,34884,"Hawkins, Stark and Campos"
C14897,10,1.8,Hybrid,2017,35452,38175,Collins and Sons
C14899,12,1.0,Petrol,2002,169053,2534,Aguilar LLC
C14917,13,2.0,Diesel,1992,127472,2851,Brewer-Sosa
C14923,13,1.2,Petrol,1990,50777,3166,Turner-Walton
C14927,11,1.8,Hybrid,1999,88867,9551,Cruz-Castro
C14934,14,1.6,Diesel,2002,147407,5280,Warner-Payne
C14935,14,2.0,Diesel,1999,186143,3489,Macdonald Inc
C14936,13,1.8,Petrol,2006,87990,8792,Smith-Houston
C14937,14,1.4,Petrol,1996,217059,1733,Allen-Jones
C14939,4,1.0,Petrol,1985,291579,232,Macdonald Inc
C14941,14,2.0,Petrol,2017,23709,36171,Brown Group
C14945,5,1.8,Hybrid,1998,166094,4012,Brown Inc
C14947,14,1.8,Diesel,2002,71040,9904,Brown Group
C14949,13,2.0,Petrol,1991,103971,3037,Little-Mcconnell
C14957,10,1.8,Hybrid,1996,51231,8554,"Hawkins, Stark and Campos"
C14958,6,1.6,Diesel,1998,124539,4591,Gonzales-Morales
C14961,6,2.0,Diesel,2015,63124,24771,"Simmons, Fields and Wolf"
C14967,14,1.8,Diesel,2001,199178,3376,"Simmons, Fields and Wolf"
C14970,6,1.6,Diesel,1990,285689,654,Vasquez-Murphy
C14972,6,1.4,Diesel,2007,103878,9152,Hancock PLC
C14973,3,3.0,Petrol,1996,138690,5220,Guzman-Logan
C14977,13,2.0,Petrol,2013,62360,17590,Wilson and Sons
C14978,4,1.4,Petrol,2004,97771,5194,"Brooks, Thomas and Davis"
C14982,13,1.6,Diesel,2007,78848,9916,"Davis, Guerrero and Vasquez"
C14983,4,1.0,Petrol,2009,116749,5319,Smith-Houston
C14999,12,1.2,Petrol,1988,240567,580,Johnson-Turner
C15001,15,1.4,Petrol,2004,123714,4387,Little-Mcconnell
C15005,15,1.4,Petrol,2022,3355,31833,Peterson-Ewing
C15007,15,1.0,Petrol,2017,35233,16188,Carr-Shaw
C15011,10,1.4,Hybrid,2021,17918,48545,"Walker, Baxter and Daniel"
C15014,5,1.4,Petrol,1993,147370,2466,Guzman-Logan
C15017,6,2.0,Diesel,2002,68460,10053,Johnson-Wilkinson
C15018,8,3.5,Petrol,2007,83166,37995,"Perez, Gordon and Thomas"
C15020,12,1.2,Petrol,2016,73237,14720,Johnson-Wilkinson
C15021,13,1.6,Petrol,1995,74530,4370,Brown Inc
C15023,10,1.0,Hybrid,1990,241051,939,Ingram-Mitchell
C15025,13,1.8,Diesel,2011,53339,16247,"Bailey, Grant and Carter"
C15028,14,1.4,Diesel,1994,245048,1234,Wilson and Sons
C15029,5,2.0,Petrol,2019,13908,41654,"Black, Black and Bishop"
C15031,14,1.6,Diesel,2019,22573,39062,"Brooks, Thomas and Davis"
C15032,15,1.0,Petrol,2019,21039,20055,Mclean-Miller
C15034,13,1.2,Petrol,2005,164919,3692,Miller-Hoover
C15040,6,2.0,Diesel,2009,78814,14947,Wilson and Sons
C15042,1,4.0,Petrol,2014,40471,72245,Wilson and Sons
C15045,6,1.6,Diesel,2015,24973,27941,Villa and Sons
C15046,1,4.0,Petrol,2017,49731,83387,Wilcox LLC
C15047,12,1.0,Hybrid,2013,72112,13302,Schroeder and Sons
C15055,5,2.0,Petrol,1990,47950,4952,Gonzales-Morales
C15057,15,2.0,Petrol,2000,136361,3636,"Proctor, Villarreal and Hurley"
C15072,15,1.4,Diesel,1985,164963,929,Vasquez-Murphy
C15074,13,1.8,Diesel,1998,156084,3205,Gonzales-Morales
C15075,15,1.6,Petrol,2020,23869,26693,Wilson and Sons
C15076,15,1.2,Diesel,2011,97270,8294,Mclean-Miller
C15080,3,3.0,Petrol,2007,72391,17754,Perez Group
C15081,5,1.6,Diesel,1998,109356,5202,Collins and Sons
C15082,10,1.8,Hybrid,2019,27062,45786,Smith-Houston
C15084,13,1.4,Hybrid,2022,5702,44793,"Walker, Baxter and Daniel"
C15086,6,1.8,Diesel,1991,234496,1195,Peterson-Ewing
C15094,4,1.4,Petrol,2019,31606,21780,Smith LLC
C15103,15,1.2,Petrol,2004,69728,6002,Brewer-Sosa
C15108,13,1.8,Hybrid,1985,268174,568,Allen-Jones
C15109,7,2.4,Petrol,1995,144343,5047,Warner-Payne
C15110,14,1.4,Diesel,2016,36245,27662,"Walker, Baxter and Daniel"
C15119,4,1.2,Petrol,1994,102413,2386,Turner-Walton
C15120,1,4.4,Petrol,2011,74793,49803,Lucas PLC
C15122,6,2.0,Petrol,2006,108428,9422,Sandoval Group
C15125,4,1.4,Petrol,2013,69021,11564,Collins and Sons
C15126,4,1.0,Petrol,1993,335665,259,Richard-George
C15128,5,1.4,Diesel,2003,130678,5765,"Bailey, Grant and Carter"
C15131,15,1.4,Petrol,2013,67502,11989,Peterson-Ewing
C15133,14,1.6,Diesel,2008,25046,18504,"Simmons, Fields and Wolf"
C15135,14,1.8,Diesel,2002,166787,4770,Johnson-Turner
C15136,11,2.4,Hybrid,2009,85999,21921,"Kramer, Alvarez and Davis"
C15143,14,1.4,Diesel,2018,33664,32089,"Perez, Gordon and Thomas"
C15146,12,1.0,Hybrid,2017,32396,22282,Nelson-Miller
C15147,13,2.0,Diesel,2006,103951,8670,Guzman-Logan
C15154,15,1.4,Petrol,1991,271964,506,Lucas PLC
C15158,12,1.2,Hybrid,2015,60053,18028,Carr-Shaw
C15159,6,1.4,Hybrid,2021,13379,47483,Johnson-Turner
C15160,14,2.0,Petrol,2020,24456,43995,"Carlson, Whitaker and Barrett"
C15166,13,1.4,Diesel,2000,147103,3476,Brown Inc
C15169,13,1.8,Diesel,2014,71398,17643,Adams-Kelly
C15171,6,2.0,Petrol,2002,135178,5871,Warner-Payne
C15177,8,2.2,Petrol,2015,47947,64738,"Proctor, Villarreal and Hurley"
C15178,11,2.2,Hybrid,2007,69317,20591,"Bailey, Grant and Carter"
C15179,11,2.0,Hybrid,1993,109463,5807,"Davis, Guerrero and Vasquez"
C15182,15,1.0,Petrol,1995,270717,565,"Davis, Guerrero and Vasquez"
C15183,15,1.6,Petrol,1996,204789,1397,Johnson and Sons
C15189,12,1.2,Petrol,1993,148890,1801,Carr-Shaw
C15190,6,1.4,Hybrid,1991,250122,1043,"Black, Black and Bishop"
C15191,13,1.2,Petrol,1988,338055,242,Smith Ltd
C15192,14,1.4,Petrol,2009,139119,8020,Smith LLC
C15193,13,2.0,Diesel,2006,93690,9343,Richard-George
C15201,14,2.0,Diesel,1990,302541,658,"Hawkins, Stark and Campos"
C15205,4,1.2,Petrol,2008,118669,5371,Brown Inc
C15208,5,1.8,Petrol,2012,71594,17484,Johnson and Sons
C15212,12,1.4,Hybrid,1996,191079,1996,Miller-Hoover
C15215,2,2.0,Diesel,2018,16386,46788,Macdonald Inc
C15216,4,1.4,Petrol,2015,20518,17760,Little-Mcconnell
C15218,12,1.0,Petrol,2007,102642,5991,Ingram-Mitchell
C15220,14,2.0,Petrol,2017,18738,37179,"Wagner, Cobb and Jenkins"
C15225,10,1.8,Hybrid,1989,156496,2476,"Kramer, Alvarez and Davis"
C15227,10,1.4,Hybrid,2008,85760,13348,Mclean-Miller
C15233,14,1.8,Diesel,2008,82499,13662,Collins and Sons
C15237,6,1.4,Diesel,1996,227175,1572,Smith LLC
C15240,13,1.8,Hybrid,2003,146737,5519,Collins and Sons
C15243,4,1.4,Petrol,2022,4158,30891,Hancock PLC
C15247,1,4.4,Petrol,2002,139793,16857,Brewer-Sosa
C15248,15,1.2,Petrol,2021,23880,24709,Little-Mcconnell
C15250,4,1.2,Petrol,1993,216131,872,Hancock PLC
C15254,15,2.0,Diesel,2001,78699,6268,Brown Group
C15256,5,1.0,Diesel,1998,204072,1884,"Hawkins, Stark and Campos"
C15258,6,1.8,Diesel,2019,16102,40632,Mclean-Miller
C15259,5,1.0,Petrol,2001,43484,7492,Brown Group
C15260,14,1.8,Petrol,2013,21628,26589,Schroeder and Sons
C15263,15,1.0,Petrol,2017,27217,16955,Johnson and Sons
C15268,5,1.6,Diesel,2003,61546,10151,Macdonald Inc
C15270,12,1.4,Petrol,1991,205293,1052,"Proctor, Villarreal and Hurley"
C15275,10,1.4,Hybrid,2003,83949,9686,Johnson-Wilkinson
C15278,13,2.0,Petrol,2016,29588,26262,"Brooks, Thomas and Davis"
C15279,4,1.0,Petrol,2011,54276,9413,Johnson and Sons
C15281,12,1.4,Petrol,2002,39160,7767,Smith Ltd
C15284,10,1.4,Hybrid,2020,12027,46875,Carr-Shaw
C15287,4,1.4,Petrol,2019,20178,23231,Aguilar LLC
C15292,12,1.2,Hybrid,2009,98580,9271,Vasquez-Murphy
C15293,15,2.0,Diesel,1993,141601,2295,Johnson-Wilkinson
C15295,12,1.0,Hybrid,1994,143744,2199,Brown Group
C15297,14,1.8,Petrol,1995,237828,1523,Wilcox LLC
C15298,11,1.8,Hybrid,1997,111618,7077,Johnson-Turner
C15299,6,1.4,Diesel,2008,158914,6344,"Carlson, Whitaker and Barrett"
C15303,5,1.6,Petrol,2014,59074,20452,"Hawkins, Stark and Campos"
C15308,11,2.2,Hybrid,1999,90863,10410,Johnson and Sons
C15312,15,2.0,Diesel,1995,105360,3472,"Walker, Baxter and Daniel"
C15313,4,1.0,Diesel,2001,106570,3537,Johnson-Wilkinson
C15319,14,2.0,Diesel,2000,160365,4643,"Wagner, Cobb and Jenkins"
C15321,4,1.2,Petrol,2007,106910,5492,Lucas PLC
C15332,10,1.8,Hybrid,2008,107782,12903,"Wagner, Cobb and Jenkins"
C15335,6,1.8,Diesel,1995,212251,1907,"Proctor, Villarreal and Hurley"
C15336,2,2.4,Diesel,1990,165819,2762,Mclean-Miller
C15351,5,1.0,Petrol,2008,160454,5088,Sandoval Group
C15354,13,1.2,Petrol,2009,49726,11309,"Walker, Baxter and Daniel"
C15356,4,1.0,Petrol,2003,104612,3906,Brewer-Sosa
C15357,3,2.0,Petrol,2013,93848,18624,Carr-Shaw
C15360,5,1.4,Petrol,1998,203227,2139,Collins and Sons
C15362,11,2.2,Hybrid,1991,144573,4053,Anderson-Rivas
C15364,13,1.8,Petrol,2014,99238,13824,Wilson and Sons
C15365,15,1.4,Petrol,1992,145495,1658,Collins and Sons
C15369,6,1.8,Diesel,1992,209958,1594,"Proctor, Villarreal and Hurley"
C15382,5,1.0,Petrol,2011,66588,12605,Brown Group
C15383,15,2.0,Petrol,2003,147439,4062,Smith Ltd
C15385,4,1.0,Petrol,2018,39535,16436,Smith LLC
C15388,4,1.4,Petrol,2022,7038,30437,Perez Group
C15389,4,1.4,Petrol,1997,164180,1933,"Proctor, Villarreal and Hurley"
C15394,11,2.4,Hybrid,1997,155752,5764,Wilcox LLC
C15395,10,1.4,Hybrid,2018,40650,34894,Ingram-Mitchell
C15398,1,5.0,Petrol,1992,205940,5266,"Hawkins, Stark and Campos"
C15401,10,1.8,Hybrid,2014,26088,32988,Smith LLC
C15405,10,1.4,Hybrid,1999,217697,2504,Sandoval Group
C15412,6,1.4,Diesel,2006,149801,5985,Peterson-Ewing
C15419,4,1.0,Petrol,1995,114933,2120,Turner-Walton
C15421,5,1.8,Diesel,2014,49312,24227,"Wagner, Cobb and Jenkins"
C15424,6,1.6,Diesel,1990,168015,1893,"Perez, Gordon and Thomas"
C15430,13,1.8,Petrol,2020,18880,34540,Day LLC
C15432,15,1.2,Petrol,2020,15003,24269,Wilcox LLC
C15434,15,2.0,Petrol,1994,132215,2518,Allen-Jones
C15444,14,2.0,Diesel,2000,127498,6055,"Black, Black and Bishop"
C15445,15,1.0,Petrol,2018,41974,16623,Allen-Jones
C15453,6,1.6,Diesel,1999,53239,8124,Lucas PLC
C15459,2,3.0,Diesel,2018,36526,51132,"Kramer, Alvarez and Davis"
C15460,14,1.8,Diesel,2012,47107,22501,Johnson-Turner
C15461,6,1.8,Diesel,1998,139259,4336,"Kramer, Alvarez and Davis"
C15464,7,2.0,Petrol,2012,64566,25772,"Carlson, Whitaker and Barrett"
C15465,13,2.0,Diesel,1995,139770,3159,Anderson-Rivas
C15466,13,1.2,Diesel,1986,211290,730,Brewer-Sosa
C15467,5,1.0,Petrol,1988,162364,1320,Gonzales-Morales
C15470,13,1.2,Petrol,2003,94007,5630,Macdonald Inc
C15478,4,1.4,Petrol,2000,94073,4086,Allen-Jones
C15481,6,1.4,Diesel,1995,233519,1388,"Perez, Gordon and Thomas"
C15482,4,1.0,Petrol,2002,139696,2787,"Hawkins, Stark and Campos"
C15484,9,2.6,Petrol,1988,271164,1272,"Simmons, Fields and Wolf"
C15485,12,1.4,Hybrid,2007,86476,9557,"Kramer, Alvarez and Davis"
C15487,12,1.4,Hybrid,2011,82789,12804,Villa and Sons
C15498,13,1.6,Petrol,1994,193783,1599,Lucas PLC
C15500,2,2.4,Diesel,2015,25784,39839,Cruz-Castro
C15501,3,2.4,Petrol,2011,62347,22159,"Hawkins, Stark and Campos"
C15506,11,2.2,Hybrid,2021,10034,74607,"Proctor, Villarreal and Hurley"
C15507,13,1.2,Petrol,2001,154575,3082,Anderson-Rivas
C15508,5,2.0,Petrol,2017,22794,34729,Macdonald Inc
C15510,8,2.6,Petrol,1996,90485,14938,Lucas PLC
C15517,4,1.0,Petrol,1987,209619,566,Day LLC
C15518,4,1.4,Petrol,1993,163824,1485,"Wagner, Cobb and Jenkins"
C15519,14,1.8,Diesel,2007,79892,13014,"Perez, Gordon and Thomas"
C15521,8,3.5,Petrol,1994,122368,11969,Brown Group
C15522,14,1.8,Diesel,2017,23377,36098,"Proctor, Villarreal and Hurley"
C15527,14,1.8,Diesel,2005,140179,7251,Perez Group
C15530,13,1.2,Petrol,2008,53143,10356,Adams-Kelly
C15533,11,2.2,Hybrid,2001,125705,9171,Johnson-Turner
C15538,11,1.8,Petrol,2019,26087,45094,Adams-Kelly
C15539,5,2.0,Petrol,2019,21010,40077,Johnson-Turner
C15540,5,2.0,Petrol,1992,192373,1886,Guzman-Logan
C15542,12,1.2,Petrol,1991,115341,2054,Vasquez-Murphy
C15551,10,1.0,Hybrid,2004,99076,7855,Nelson-Miller
C15552,15,1.0,Petrol,2008,116265,5125,"Kramer, Alvarez and Davis"
C15554,5,1.6,Petrol,2008,38340,15588,Wilson and Sons
C15556,11,2.4,Petrol,2009,102774,16189,"Black, Black and Bishop"
C15558,10,1.8,Hybrid,2002,142683,6594,Smith LLC
C15559,12,1.4,Petrol,1986,230493,601,Little-Mcconnell
C15562,12,1.2,Petrol,2001,68013,5608,"Kramer, Alvarez and Davis"
C15567,6,2.0,Diesel,2009,66359,16256,Smith-Houston
C15573,5,1.8,Diesel,1998,160207,3687,Turner-Walton
